business_product_id;name;discriminator;street;house_number;postal_code;main_city_name;number_of_units;maximum_capacity;email;phone1;lat;long;nearestFC;distanceFC
226096;VALERIE 4.41;HOLIDAY_COTTAGE;Kardinaal Mercierstraat;4-6;8301;Knokke-Heist;1;6;info@steffimmo.be;+32 50 51 46 27;51.3407044960419;3.237888995575128;Gent;45.781408102686
303020;Valerie 6.21;HOLIDAY_COTTAGE;KARDINAAL MERCIERSTRAAT;4;8301;Knokke-Heist;1;5;;;51.34075;3.238035;Gent;45.7768683089763
225232;Valerie Res. 41;HOLIDAY_COTTAGE;Zeedijk;205;8301;Knokke-Heist;1;6;;;51.34110090150554;3.238993462471082;Gent;45.75086521739641
215828;VALERIE V/V;HOLIDAY_COTTAGE;Prinses Josephinelaan;5;8421;De Haan;1;10;info@ducoq.be;+32 59 25 52 00;51.27877541299109;3.037275174383208;Koksijde;34.65246162833361
275198;Valeriushoeve - De Keef;HOLIDAY_COTTAGE;BEEKSTRAAT;107;9506;Geraardsbergen;1;4;info@valeriushoeve.be;;50.807166;3.949164;Sint-Pieters-Woluwe;32.40192348146846
275197;Valeriushoeve - Het Melkhuis;HOLIDAY_COTTAGE;Beekstraat;107;9506;Geraardsbergen;1;5;info@valeriushoeve.be;;50.80789458182557;3.947082601515;Sint-Pieters-Woluwe;32.54303253933305
220162;Valeriushoeve 1 - 'De Beste Kamer';HOLIDAY_COTTAGE;Beekstraat;107;9506;Geraardsbergen;1;4;info@valeriushoeve.be;;50.80789458182557;3.947082601515;Sint-Pieters-Woluwe;32.54303253933305
220163;Valeriushoeve 2 -  'De Sponde';HOLIDAY_COTTAGE;Beekstraat;107;9506;Geraardsbergen;1;5;info@valeriushoeve.be;;50.80789458182557;3.947082601515;Sint-Pieters-Woluwe;32.54303253933305
220164;Valeriushoeve 3 - 'De Kribbe';HOLIDAY_COTTAGE;Beekstraat;107;9506;Geraardsbergen;1;7;info@valeriushoeve.be;;50.80789458182557;3.947082601515;Sint-Pieters-Woluwe;32.54303253933305
217044;VALGARD 41 (4A);HOLIDAY_COTTAGE;Zeedijk;156;8301;Knokke-Heist;1;6;chris@abimo-dewispelaere.be;+32 50 51 39 94;51.34040124259235;3.234228351399089;Gent;45.95554936302504
277029;Valkenberg;GENERIC_ROOMS;Groene weg ;3;9660;Brakel;1;3;logies@degroeneweg.be;+32 55 42 84 46;50.78865930382558;3.764272626996965;Gent;31.924467188402957
215829;Valldemosa 0;HOLIDAY_COTTAGE;Zeedijk-De Haan;27;8420;De Haan;1;6;frank.van.wijk@immo-belgium.be;+32 59 23 33 23;51.2787388487216;3.03176805465432;Koksijde;34.335844268615794
215830;Valldemosa 0101;HOLIDAY_COTTAGE;Zeedijk-De Haan;27;8420;De Haan;1;6;frank.van.wijk@immo-belgium.be;+32 59 23 33 23;51.2787388487216;3.03176805465432;Koksijde;34.335844268615794
215831;Valldemosa 0303;HOLIDAY_COTTAGE;Zeedijk-De Haan;27;8420;De Haan;1;6;frank.van.wijk@immo-belgium.be;+32 59 23 33 23;51.2787388487216;3.03176805465432;Koksijde;34.335844268615794
300639;Valldemosa 2;HOLIDAY_COTTAGE;Zeedijk-De Haan;27;8420;De Haan;1;6;;;51.2787388487216;3.03176805465432;Koksijde;34.335844268615794
265101;Valley of the Polygon;BED_AND_BREAKFAST;Oude Kortrijkstraat;96;8980;Zonnebeke;1;6;els@valleyofthepolygon.be;+32 473 69 13 74;50.8486346249849;2.99407044313676;Poelkapelle;10.83148525927055
224546;Vallis Dyliae;BED_AND_BREAKFAST;NIJVELSEBAAN;258;3060;Bertem;4;7;info@vallisdyliae.be;+32 16 48 73 73;50.833623;4.63598;Overijse;8.114011395898672
216841;valois;HOLIDAY_COTTAGE;Zeedijk-Knokke;445/21;8300;Knokke-Heist;1;6;sol@skynet.be;+32 50 60 77 13;51.3528107591302;3.28692796735617;Gent;44.14864388767231
214812;Valois 2C;HOLIDAY_COTTAGE;LENTELAAN;2;8301;Knokke-Heist;1;4;Regi.Cardon@skynet.be;+32 2 660 21 62;51.345834;3.268155;Gent;44.56892733143122
378132;Valois201;HOLIDAY_COTTAGE;LENTELAAN;2;8301;Knokke-Heist;1;6;declerck.dombrecht@telenet.be;0477468068;51.345834;3.268155;Gent;44.56892733143122
325363;Val'Omerius;HOLIDAY_COTTAGE;DRAPPENDRIES;8;9680;Maarkedal;1;4;leen@valomerius.be;0472575992;50.79063;3.641737;Mouscron;31.601811044507784
222088;VALPARAISO 0/3;HOLIDAY_COTTAGE;ZEEDIJK;389;8670;Koksijde;1;6;info@laterrasse.be;+32 58 51 83 83;51.123428;2.64069;Koksijde;2.7174676060188157
222089;VALPARAISO 1/1;HOLIDAY_COTTAGE;ZEEDIJK;389;8670;Koksijde;1;6;info@laterrasse.be;+32 58 51 83 83;51.123428;2.64069;Koksijde;2.7174676060188157
214956;Valparaiso 1-3;HOLIDAY_COTTAGE;Zeedijk;388;8670;Koksijde;1;6;pollefliet.sonja@scarlet.be;+32 51 46 64 56;51.12362601497745;2.641898846688508;Koksijde;2.7594480083833
217620;VALPARAISO 2 32;HOLIDAY_COTTAGE;ZEEDIJK;389;8670;Koksijde;1;8;info@immowoestyn.be;+32 58 51 19 88;51.123428;2.64069;Koksijde;2.7174676060188157
217619;VALPARAISO 2 42;HOLIDAY_COTTAGE;Zeedijk;389;8670;Koksijde;1;6;info@immowoestyn.be;+32 58 51 19 88;51.12349977368997;2.641578629128585;Koksijde;2.740171429214979
378127;ValParaiso 603;HOLIDAY_COTTAGE;ZEEDIJK;388;8670;Koksijde;1;6;alex_thomas@outlook.com;+32496237184;51.123783;2.641643;Koksijde;2.771806299445972
215029;VALROSE  I 10.R;HOLIDAY_COTTAGE;Zeedijk;162;8370;Blankenberge;1;6;info@agenceverburgh.be;+32 50 41 38 85;;;Herbeumont;5540.271330169284
214761;Valsana appt 2;HOLIDAY_COTTAGE;WULPSTRAAT;9;8670;Koksijde;1;7;borsu_sophie@hotmail.com;;51.112572;2.617221;Koksijde;1.7616250379660354
225319;Value Stay Blankenberge;GENERIC_ROOMS;KONING LEOPOLD III PLEIN;8;8370;Blankenberge;30;64;blankenberge@value-stay.be;;51.313862;3.132382;Koksijde;42.33054695882848
211347;Value Stay Bruges;GENERIC_ROOMS;Jagersstraat;20;8200;Brugge;56;120;sales@be-housing.be;+32 13 29 62 15;51.18134293235725;3.205885577520742;Poelkapelle;30.990959802234045
226263;Value Stay Brussels Expo;HOTEL;LUITBERG;1;1853;Grimbergen;49;94;wouter.esseldeurs@value-stay.be;;50.904301;4.353304;Neder-Over-Heembeek;2.603806256058839
304348;Value stay Mechelen;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;6;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304330;Value stay Mechelen;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304333;Value stay Mechelen;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;2;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
298547;Value stay Mechelen 65 101;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;gc@coenen.be;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
298546;Value stay Mechelen 65 102;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;4;gc@coenen.be;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
298545;Value stay Mechelen 65 103;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;4;gc@coenen.be;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
298544;Value stay Mechelen 65 104;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;4;gc@coenen.be;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
298543;Value stay Mechelen 65 105;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;4;gc@coenen.be;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
298542;Value stay Mechelen 65 106;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;gc@coenen.be;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
298541;Value stay Mechelen 65 107;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;6;gc@coenen.be;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
298540;Value stay Mechelen 65 108;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;gc@coenen.be;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
298539;Value stay Mechelen 65 109;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;gc@coenen.be;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304299;Value stay Mechelen 65 202;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304300;Value stay Mechelen 65 203;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304301;Value stay Mechelen 65 204;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304302;Value stay Mechelen 65 205;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304303;Value stay Mechelen 65 206;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;5;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304304;Value stay Mechelen 65 207;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;5;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304305;Value stay Mechelen 65 208;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304306;Value stay Mechelen 65 209;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304307;Value stay Mechelen 65 210;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304308;Value stay Mechelen 65 211;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304309;Value stay Mechelen 65 212;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304310;Value stay Mechelen 65 301;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304311;Value stay Mechelen 65 302;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304312;Value stay Mechelen 65 303;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304313;Value stay Mechelen 65 304;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304314;Value stay Mechelen 65 305;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304315;Value stay Mechelen 65 306;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;5;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304316;Value stay Mechelen 65 307;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;5;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304317;Value stay Mechelen 65 308;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304318;Value stay Mechelen 65 309;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304319;Value stay Mechelen 65 310;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304320;Value stay Mechelen 65 311;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304321;Value stay Mechelen 65 312;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304322;Value stay Mechelen 65 401;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304323;Value stay Mechelen 65 402;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304324;Value stay Mechelen 65 403;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304325;Value stay Mechelen 65 404;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304326;Value stay Mechelen 65 405;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;4;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304327;Value stay Mechelen 65 406;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;4;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304328;Value stay Mechelen 65 407;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304329;Value stay Mechelen 65 408;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304331;Value stay Mechelen 65 410;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304332;Value stay Mechelen 65 411;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304334;Value stay Mechelen 65 502;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304335;Value stay Mechelen 65 503;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304336;Value stay Mechelen 65 504;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304337;Value stay Mechelen 65 505;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304338;Value stay Mechelen 65 506;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304339;Value stay Mechelen 65 507;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304340;Value stay Mechelen 65 508;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304341;Value stay Mechelen 65 509;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304342;Value stay Mechelen 65 510;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304343;Value stay Mechelen 65 511;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304344;Value stay Mechelen 65 512;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304345;Value stay Mechelen 65 601;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304346;Value stay Mechelen 65 602;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304347;Value stay Mechelen 65 603;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;7;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
298538;Value stay Mechelen 65 bus 110;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;gc@coenen.be;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
304298;Value stay Mechelen 65 bus 201;HOLIDAY_COTTAGE;LANGE HEERGRACHT;65;2800;Mechelen;1;3;;;51.030348;4.485633;Steenokkerzeel;13.159781943199395
222305;Value Stay Menen;HOTEL;Wahisstraat;34 - 42;8930;Menen;34;78;menen@value-stay.be;+32 56 31 32 72;50.8017877310815;3.12155714551804;Mouscron;8.744989107077398
229394;Van Bunnen;HOTEL;VAN BUNNENLAAN;50;8300;Knokke-Heist;18;42;info@hotelvanbunnen.be;+32 50 62 93 63;51.350621;3.293021;Gent;43.67471302924483
378138;Van Bunnenlaan 11 b 3.1;GENERIC_ROOMS;Van Bunnenlaan;11;8300;Knokke-Heist;1;6;;;;;Herbeumont;5540.271330169284
380983;Van Cutsem;GENERIC_ROOMS;J. De Ridderlaan;21;1780;Wemmel;2;4;;;;;Herbeumont;5540.271330169284
379286;Van De Velde Luc;GENERIC_ROOMS;Draversstraat;35;8450;Bredene;2;4;mariaminne@gmail.com;+32 474 26 86 50;;;Herbeumont;5540.271330169284
379828;Van de Voorde-Deckx;HOLIDAY_COTTAGE;WESTENDELAAN;100;8430;Middelkerke;1;6;annemiedeckx@hotmail.com;;51.176175;2.80255;Koksijde;14.674350876402992
227598;Van den heuvel 406;HOLIDAY_COTTAGE;LEOPOLDLAAN;103;8430;Middelkerke;1;4;info@becue.be;;51.186151;2.811751;Koksijde;15.850527089933825
383703;Van Der Goten Lars;HOLIDAY_COTTAGE;Diksmuidelaan;180;2600;Antwerpen;1;2;;;;;Herbeumont;5540.271330169284
210764;Van der Valk Drongen-Gent;HOTEL;BAARLEVELDESTRAAT;2;9031;Gent;11;22;info@hoteldrongen.be;+32 9 226 74 32;51.039175;3.626177;Gent;8.825290751636702
211056;Van der Valk Hotel Antwerpen;HOTEL;LUITENANT LIPPENSLAAN;66;2140;Antwerpen;204;524;info@antwerpen.valk.com;+32 3 235 91 91;51.208768;4.446558;Deurne;0.7672257285752907
225724;Van der Valk Hotel Beveren;HOTEL;GENTSEWEG;280;9120;Beveren-Waas;140;282;info@hotelbeveren.be;+32 3 775 86 23;51.198489;4.225347;Deurne;16.245435408617446
227387;Van der Valk Hotel Brussels Airport;HOTEL;Culliganlaan;4;1831;Machelen;246;472;reservations@brussels.valk.com;+32 2 277 20 00;50.887585943233;4.45275606565405;Zaventem;0.5660035956873418
356478;VAN DER VALK HOTEL RESTAURANT MECHELEN;HOTEL;Rode Kruisplein;1-4;2800;Mechelen;124;248;info@hotel-mechelen.be;003215650165;;;Herbeumont;5540.271330169284
357075;Van Dijck 50Y;HOLIDAY_COTTAGE;Tilburgbaan;50;2960;Brecht;1;4;;;51.3287734985;4.6258983612;Kapellen;12.137086427478424
357076;Van Dijck 50Z;HOLIDAY_COTTAGE;Tilburgbaan;50;2960;Brecht;1;6;;;;;Herbeumont;5540.271330169284
301019;Van Dooren;HOLIDAY_COTTAGE;Zeewiersdoornweg;1;8660;De Panne;1;8;;;51.0940718514078;2.59353222236536;Koksijde;2.7497466431117132
220871;VAN DYCK 0601;HOLIDAY_COTTAGE;Zeedijk;7;8620;Nieuwpoort;1;7;info@agentuurphilips.be;;51.15095400371082;2.721055012778043;Koksijde;8.464069595868516
382450;Van Esch Vincent;HOLIDAY_COTTAGE;Alexandre Ponchonstraat;11;8430;Middelkerke;1;4;;;;;Herbeumont;5540.271330169284
230475;Van Eyck 2;HOLIDAY_COTTAGE;FRANS DERLEYNSTRAAT;13;8420;De Haan;1;4;info@agenceboofort.be;;51.302038;3.084416;Koksijde;38.831106512943244
287221;Van Geertstraat 69;HOLIDAY_COTTAGE;Van Geertstraat;69;2018;Antwerpen;1;5;mail@anneprovoost.be;+32 494 39 39 25;51.2168370129048;4.42855339888488;Deurne;2.0866125813331062
384316;Van Gogh;GENERIC_ROOMS;Gistelsesteenweg;516;8200;Brugge;1;4;;+32492067421;;;Herbeumont;5540.271330169284
303025;VAN GOGH;HOLIDAY_COTTAGE;Albert I Laan;175;8620;Nieuwpoort;1;4;;;51.1491479253146;2.71834754283377;Koksijde;8.188726677795435
301447;Van Gogh 0301;HOLIDAY_COTTAGE;ZEEDIJK;73;8670;Koksijde;1;5;;;51.113429;2.615562;Koksijde;1.9070142679563664
384657;VAN GOGH 0601;HOLIDAY_COTTAGE;VEURNESTRAAT;3;8620;Nieuwpoort;1;4;;;51.149248;2.718622;Koksijde;8.210431751879966
216237;Van Gogh 63/0102;HOLIDAY_COTTAGE;Oostendelaan;63;8670;Koksijde;1;7;;;51.11316984094808;2.615872382868804;Koksijde;1.8709091306905332
218830;Van Gogh 73/0103;HOLIDAY_COTTAGE;ZEEDIJK;73;8670;Koksijde;1;8;info@immo-unico.be;+32 58 51 20 58;51.113429;2.615562;Koksijde;1.9070142679563664
218829;Van Gogh 73/0303;HOLIDAY_COTTAGE;ZEEDIJK;73;8670;Koksijde;1;6;info@immo-unico.be;+32 58 51 20 58;51.113429;2.615562;Koksijde;1.9070142679563664
218828;VAN GOGH 73/0403;HOLIDAY_COTTAGE;ZEEDIJK;73;8670;Koksijde;1;6;info@immo-unico.be;+32 58 51 20 58;51.113429;2.615562;Koksijde;1.9070142679563664
218717;Van Gogh 73/502;HOLIDAY_COTTAGE;ZEEDIJK;73;8670;Koksijde;1;4;jo.demuynck@telenet.be;;51.113429;2.615562;Koksijde;1.9070142679563664
222752;VAN GOGH 74/ 0302;HOLIDAY_COTTAGE;ZEEDIJK;74;8670;Koksijde;1;4;info@immo-unico.be;+32 58 51 20 58;51.113429;2.615562;Koksijde;1.9070142679563664
222749;VAN GOGH 74/0402;HOLIDAY_COTTAGE;ZEEDIJK;74;8670;Koksijde;1;4;info@immo-unico.be;+32 58 51 20 58;51.113429;2.615562;Koksijde;1.9070142679563664
226464;Van Gogh73/0302;HOLIDAY_COTTAGE;ZEEDIJK;73;8670;Koksijde;1;3;info@immo-unico.be;+32 58 51 20 58;51.113429;2.615562;Koksijde;1.9070142679563664
378044;Van Hamme 1642;BED_AND_BREAKFAST;Peperstraat ;16;3071;Kortenberg;2;4;contact@vanhamme1642.be;032486568795;;;Herbeumont;5540.271330169284
378043;Van Hamme 1642;HOLIDAY_COTTAGE;Peperstraat ;16;3071;Kortenberg;1;4;contact@vanhamme1642.be;032486568795;;;Herbeumont;5540.271330169284
378045;Van Hamme 1642;HOLIDAY_COTTAGE;Peperstraat ;16;3071;Kortenberg;1;4;contact@vanhamme1642.be;032486568795;;;Herbeumont;5540.271330169284
211881;Van Hecke - Vakantieappartement 1;HOLIDAY_COTTAGE;NATIONALESTRAAT;88;2000;Antwerpen;1;4;info@apartmentsvanhecke.be;;51.214936;4.398586;Deurne;4.100782316816045
211882;Van Hecke - vakantieappartement 2;HOLIDAY_COTTAGE;NATIONALESTRAAT;88;2000;Antwerpen;1;4;info@apartmentsvanhecke.be;;51.214936;4.398586;Deurne;4.100782316816045
211883;Van Hecke - Vakantieappartement 3;HOLIDAY_COTTAGE;NATIONALESTRAAT;88;2000;Antwerpen;1;4;info@apartmentsvanhecke.be;;51.214936;4.398586;Deurne;4.100782316816045
211884;Van Hecke - vakantieappartement 4;HOLIDAY_COTTAGE;NATIONALESTRAAT;88;2000;Antwerpen;1;2;info@apartmentsvanhecke.be;;51.214936;4.398586;Deurne;4.100782316816045
303825;Van Hecke 2;HOLIDAY_COTTAGE;WILLEM VAN HECKEHELLING;4;8370;Blankenberge;1;4;;;51.314255;3.120709;Koksijde;41.6837782290892
303824;Van Hecke 4;HOLIDAY_COTTAGE;WILLEM VAN HECKEHELLING;4;8370;Blankenberge;1;4;;;51.314255;3.120709;Koksijde;41.6837782290892
379892;Van Iseghemlaan 20 701;GENERIC_ROOMS;Van Iseghemlaan;20;8400;Oostende;1;6;g.lodewyckx@hotmail.com;+32 495 48 74 37;;;Herbeumont;5540.271330169284
261479;Van Iseghemlaan 4 1;HOLIDAY_COTTAGE;VAN ISEGHEMLAAN;4;8400;Oostende;1;6;vakantie@dermul.be;;51.234922;2.917847;Koksijde;25.036824057238782
382291;Van Kerkhove Wim;GENERIC_ROOMS;Edmond Laponstraat;36;8400;Oostende;2;5;wim.van.kerkhove@telenet.be;;;;Herbeumont;5540.271330169284
325082;Van Maerlant 13 V;HOLIDAY_COTTAGE;VAN MAERLANTLAAN;13;8420;De Haan;1;8;;;51.274653;3.027521;Koksijde;33.83184352420408
229537;Van Reeth's Koffiebranderij;HOTEL;HOOGSTRAAT;19-21;2870;Puurs-Sint-Amands;10;22;info@vanreethpuurs.be;+32 3 889 00 57;51.076283;4.277515;Deurne;19.55307627889017
357587;Van Reppelen-Mertens;HOLIDAY_COTTAGE;HOUTWAL;20;3600;Genk;1;6;ann-13@hotmail.com;0476407101;50.967692;5.439277;Sint-Truiden;25.783377937465122
357668;Vande Putte Martine;GENERIC_ROOMS;KLEINDRIESSTRAAT;3;9310;Aalst;2;2;martine.vande.putte@telenet.be;0472437276;50.927974;4.131213;Neder-Over-Heembeek;18.302872829291733
220755;Vande Winkel - Steyaert;BED_AND_BREAKFAST;HEIREBAAN;107;9400;Ninove;2;4;rozemie.steyaert@telenet.be;+32 54 33 92 04;50.804034;4.01358;Sint-Pieters-Woluwe;27.90177500006854
357572;Vandecasteele Felicia;GENERIC_ROOMS;Mellestraat;13;9820;Merelbeke;1;2;;;;;Herbeumont;5540.271330169284
357789;Vandenbroucke Joseline;BED_AND_BREAKFAST;Anjelierenlaan;32;8900;Ieper;2;4;joseline.vandenbroucke@telenet.be;;50.84784;2.871661;Poelkapelle;12.904885489577401
225756;Vandenheuvel 0301;HOLIDAY_COTTAGE;Leopoldlaan;101-105;8430;Middelkerke;1;6;info@sissau.be;+32 59 30 19 91;51.1859852712693;2.81192940116778;Koksijde;15.849288165569645
222795;Vandenheuvel 0701;HOLIDAY_COTTAGE;LEOPOLDLAAN;101;8430;Middelkerke;1;6;info@sissau.be;+32 59 30 19 91;51.186151;2.811751;Koksijde;15.850527089933825
277050;Vandenstampershoek;BED_AND_BREAKFAST;ZUIDDIJK;19;8340;Damme;2;6;samy@vandenstampershoek.be;+32 50 50 13 80;51.256458;3.321211;Gent;35.470653231648654
213407;Vandermeerenlaan 2100;HOLIDAY_COTTAGE;W. Vandermeerenlaan;14;8660;De Panne;1;6;;+32 58 41 20 79;51.0991559726582;2.597143392507089;Koksijde;2.4262021234707687
